filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20220520_134505.jpg,270,480,plastik,42,50,225,197
IMG_20220520_134601.jpg,270,480,plastik,49,97,179,249
IMG_20220520_134603.jpg,270,480,plastik,80,35,220,218
IMG_20220520_134605.jpg,270,480,plastik,65,251,190,377
IMG_20220520_134634.jpg,270,480,sedotan,105,94,111,260
IMG_20220520_134642.jpg,270,480,sedotan,191,307,213,469
IMG_20220520_134645.jpg,270,480,sedotan,94,149,166,256
IMG_20220520_134646.jpg,270,480,sedotan,30,98,83,243
IMG_20220520_134648.jpg,270,480,sedotan,115,274,161,412
IMG_20220520_134650.jpg,270,480,sedotan,115,154,199,268
IMG_20220520_134655.jpg,270,480,sedotan,65,68,121,189
IMG_20220520_134656.jpg,270,480,sedotan,134,12,186,174
IMG_20220520_134700.jpg,270,480,sedotan,123,211,184,320
IMG_20220520_134739.jpg,270,480,sedotan,36,259,134,439
IMG_20220520_134748.jpg,270,480,sedotan,94,48,122,179
IMG_20220520_134750.jpg,270,480,sedotan,77,204,107,330
IMG_20220520_134753.jpg,270,480,sedotan,151,264,199,423
IMG_20220520_134755.jpg,270,480,sedotan,177,61,232,202
IMG_20220520_134757.jpg,270,480,sedotan,128,162,149,314
IMG_20220520_134812.jpg,270,480,sedotan,85,226,108,401
IMG_20220520_134814.jpg,270,480,sedotan,198,129,248,294
IMG_20220520_134833.jpg,270,480,sedotan,74,265,102,452
IMG_20220520_134836.jpg,270,480,sedotan,157,263,210,443
IMG_20220520_134839.jpg,270,480,sedotan,146,68,205,188
IMG_20220520_134920.jpg,270,480,sedotan,96,182,145,305
IMG_20220520_134921.jpg,270,480,sedotan,58,259,111,427
IMG_20220520_134924.jpg,270,480,sedotan,46,241,172,373
IMG_20220520_134927.jpg,270,480,sedotan,107,272,213,451
IMG_20220520_134934.jpg,270,480,sedotan,66,45,221,168
IMG_20220520_134940.jpg,270,480,sedotan,74,177,186,434
IMG_20220520_134944.jpg,270,480,sedotan,66,138,132,259
IMG_20220520_134946.jpg,270,480,sedotan,96,265,170,398
IMG_20220520_134948.jpg,270,480,sedotan,121,301,202,445
IMG_20220520_134951.jpg,270,480,sedotan,162,66,202,234
IMG_20220520_135003.jpg,640,360,sedotan,75,225,236,284
IMG_20220520_135007.jpg,270,480,sedotan,99,286,114,392
IMG_20220520_135010.jpg,270,480,sedotan,156,167,177,288
IMG_20220520_135012.jpg,270,480,sedotan,197,116,215,236
IMG_20220520_135017.jpg,270,480,sedotan,112,143,129,311
IMG_20220520_135019.jpg,270,480,sedotan,88,70,105,224
IMG_20220520_135042.jpg,270,480,sedotan,114,137,140,273
IMG_20220520_135044.jpg,270,480,sedotan,136,173,148,311
IMG_20220520_135046.jpg,270,480,sedotan,93,207,153,337
IMG_20220520_135047.jpg,640,360,sedotan,219,157,438,227
IMG_20220520_135049.jpg,640,360,sedotan,219,23,448,116
IMG_20220520_135050.jpg,640,360,sedotan,336,97,574,120
IMG_20220520_135052.jpg,640,360,sedotan,344,216,587,253
IMG_20220520_135055.jpg,640,360,sedotan,95,136,338,182
IMG_20220520_135057.jpg,640,360,sedotan,140,240,401,269
IMG_20220520_135058.jpg,640,360,sedotan,245,197,504,222
IMG_20220520_135059.jpg,640,360,sedotan,129,57,420,103
IMG_20220520_135101.jpg,640,360,sedotan,237,164,357,186
IMG_20220520_135102.jpg,270,480,sedotan,117,260,148,361
IMG_20220520_135109.jpg,270,480,sedotan,86,179,124,356
IMG_20220520_135210.jpg,270,480,sedotan,75,39,96,194
IMG_20220520_135212.jpg,270,480,sedotan,107,220,132,407
IMG_20220520_135215.jpg,270,480,sedotan,212,161,237,344
IMG_20220520_135217.jpg,270,480,sedotan,165,50,196,237
IMG_20220520_135221.jpg,270,480,sedotan,40,72,198,167
IMG_20220520_135224.jpg,270,480,sedotan,26,162,200,265
IMG_20220520_135227.jpg,270,480,sedotan,58,197,98,410
IMG_20220520_135228.jpg,270,480,sedotan,164,233,226,454
IMG_20220520_135230.jpg,270,480,sedotan,144,61,210,264
IMG_20220520_135231.jpg,270,480,sedotan,51,137,114,342
IMG_20220520_135240.jpg,270,480,sedotan,75,189,112,348
IMG_20220520_135242.jpg,270,480,sedotan,148,151,183,331
IMG_20220520_135243.jpg,270,480,sedotan,186,47,231,291
IMG_20220520_135245.jpg,270,480,sedotan,71,248,127,441
IMG_20220520_135248.jpg,270,480,sedotan,79,71,130,318
IMG_20220520_135249.jpg,270,480,sedotan,169,79,205,341
IMG_20220520_135259.jpg,270,480,sedotan,35,145,235,169
IMG_20220520_135303.jpg,270,480,sedotan,25,247,225,287
IMG_20220520_135312.jpg,270,480,sedotan,37,63,222,80
IMG_20220520_135314.jpg,270,480,sedotan,45,221,199,245
IMG_20220520_135316.jpg,270,480,sedotan,64,321,224,352
IMG_20220520_135318.jpg,270,480,sedotan,15,332,181,370
IMG_20220520_135326.jpg,270,480,sedotan,60,198,212,273
IMG_20220520_135327.jpg,270,480,sedotan,47,291,215,376
IMG_20220520_135359.jpg,640,360,sedotan,87,192,244,276
IMG_20220520_135400.jpg,640,360,sedotan,168,176,306,244
IMG_20220520_135401.jpg,640,360,sedotan,94,95,260,152
IMG_20220520_135403.jpg,640,360,sedotan,287,180,408,253
IMG_20220520_135406.jpg,270,480,sedotan,145,257,197,362
IMG_20220520_135409.jpg,270,480,sedotan,108,104,141,267
IMG_20220520_135411.jpg,270,480,sedotan,83,218,127,361
IMG_20220520_135412.jpg,270,480,sedotan,104,195,223,291
IMG_20220520_135415.jpg,270,480,sedotan,69,152,202,256
IMG_20220520_135423.jpg,270,480,sedotan,56,301,189,389
IMG_20220520_135427.jpg,270,480,sedotan,72,224,170,302
IMG_20220520_135434.jpg,270,480,sedotan,69,273,171,388
IMG_20220520_135442.jpg,270,480,sedotan,128,84,220,180
IMG_20220520_135449.jpg,270,480,sedotan,107,175,125,304
IMG_20220520_135535.jpg,270,480,sedotan,81,189,146,392
IMG_20220520_135537.jpg,270,480,sedotan,118,76,194,302
IMG_20220520_135544.jpg,270,480,sedotan,175,57,196,216
IMG_20220520_135556.jpg,270,480,sedotan,101,66,120,216
IMG_20220520_135557.jpg,270,480,sedotan,86,153,110,320
IMG_20220520_135558.jpg,270,480,sedotan,155,209,178,389
IMG_20220520_135559.jpg,270,480,sedotan,128,111,233,263
IMG_20220520_135601.jpg,270,480,sedotan,77,208,168,358
IMG_20220520_135603.jpg,270,480,sedotan,51,291,154,448
IMG_20220520_135610.jpg,270,480,sedotan,31,82,210,135
IMG_20220520_135611.jpg,270,480,sedotan,44,254,184,310
IMG_20220520_135612.jpg,270,480,sedotan,33,307,185,386
IMG_20220520_135614.jpg,270,480,sedotan,58,335,227,375
IMG_20220520_135616.jpg,270,480,sedotan,80,131,136,314
IMG_20220520_135617.jpg,270,480,sedotan,83,145,178,293
IMG_20220520_135618.jpg,270,480,sedotan,32,119,182,238
IMG_20220520_135621.jpg,270,480,sedotan,61,352,211,370
IMG_20220520_135627.jpg,270,480,sedotan,35,109,218,138
IMG_20220520_135628.jpg,270,480,sedotan,22,228,224,328
IMG_20220520_135630.jpg,270,480,sedotan,43,353,251,388
IMG_20220520_135633.jpg,270,480,sedotan,7,85,268,150
IMG_20220520_135639.jpg,270,480,sedotan,84,18,137,151
IMG_20220520_135643.jpg,270,480,sedotan,122,197,173,441
IMG_20220520_135644.jpg,270,480,sedotan,40,126,104,379
IMG_20220520_135701.jpg,640,360,sedotan,183,153,301,221
IMG_20220520_135702.jpg,640,360,sedotan,302,175,424,249
IMG_20220520_135704.jpg,270,480,sedotan,49,300,112,403
IMG_20220520_135707.jpg,270,480,sedotan,153,212,210,314
IMG_20220520_135708.jpg,270,480,sedotan,166,143,223,254
IMG_20220520_135709.jpg,270,480,sedotan,160,69,223,199
IMG_20220520_135711.jpg,270,480,sedotan,73,247,126,350
IMG_20220520_135712.jpg,270,480,sedotan,110,239,199,313
IMG_20220520_135713.jpg,270,480,sedotan,81,214,179,265
IMG_20220520_135714.jpg,270,480,sedotan,82,191,196,223
IMG_20220520_135716.jpg,270,480,sedotan,56,329,167,358
IMG_20220520_135717.jpg,270,480,sedotan,80,167,202,196
IMG_20220520_135719.jpg,270,480,sedotan,100,45,242,73
IMG_20220520_135720.jpg,270,480,sedotan,86,278,194,333
IMG_20220520_223938.jpg,270,480,kardus,13,27,127,161
IMG_20220520_224347.jpg,640,360,kardus,455,2,633,169
IMG_20220520_224353.jpg,640,360,kardus,422,85,620,250
IMG_20220520_224408.jpg,270,480,kardus,132,18,258,168
IMG_20220520_224425.jpg,270,480,kardus,13,147,175,330
IMG_20220520_224441.jpg,640,360,kardus,216,16,431,261
IMG_20220520_224446.jpg,270,480,kardus,42,139,211,335
IMG_20220520_224455.jpg,270,480,kardus,90,115,263,316
IMG_20220520_224502.jpg,640,360,kardus,237,94,452,345
IMG_20220520_224509.jpg,270,480,kardus,25,263,186,466
IMG_20220520_224511.jpg,270,480,kardus,59,270,219,473
IMG_20220520_224513.jpg,270,480,kardus,97,3,270,93
IMG_20220520_224513.jpg,270,480,kardus,99,265,261,472
IMG_20220520_224521.jpg,640,360,kardus,10,1,245,260
IMG_20220520_224523.jpg,640,360,kardus,17,72,253,336
IMG_20220520_224713.jpg,270,480,kardus,5,1,146,191
IMG_20220520_224733.jpg,270,480,kardus,72,2,201,175
IMG_20220520_224736.jpg,270,480,kardus,126,9,260,185
IMG_20220520_224739.jpg,270,480,kardus,22,162,143,310
IMG_20220520_224741.jpg,270,480,kardus,71,161,190,308
IMG_20220520_224743.jpg,270,480,kardus,132,164,254,323
IMG_20220520_224818.jpg,270,480,kardus,21,243,174,451
IMG_20220520_224821.jpg,270,480,kardus,64,271,216,479
IMG_20220520_224840.jpg,640,360,kardus,20,16,204,210
IMG_20220520_224844.jpg,640,360,kardus,221,1,373,186
IMG_20220520_224853.jpg,640,360,kardus,443,2,609,201
IMG_20220520_224859.jpg,640,360,kardus,1,81,195,294
IMG_20220520_224902.jpg,640,360,kardus,243,72,408,274
IMG_20220520_224911.jpg,640,360,kardus,29,118,229,346
IMG_20220520_224918.jpg,640,360,kardus,417,112,586,345
IMG_20220520_224935.jpg,270,480,kardus,2,41,144,159
IMG_20220520_224937.jpg,270,480,kardus,62,43,196,164
IMG_20220520_224942.jpg,270,480,kardus,128,31,270,164
IMG_20220520_224954.jpg,640,360,kardus,232,14,397,207
IMG_20220520_224956.jpg,640,360,kardus,234,83,388,266
IMG_20220520_224959.jpg,640,360,kardus,239,157,413,349
IMG_20220520_225009.jpg,270,480,kardus,13,273,199,444
IMG_20220520_225013.jpg,270,480,kardus,44,268,224,439
IMG_20220520_225017.jpg,270,480,kardus,35,1,183,81
IMG_20220520_225017.jpg,270,480,kardus,58,297,246,480
IMG_20220520_225032.jpg,270,480,kardus,6,264,161,472
IMG_20220520_225036.jpg,270,480,kardus,7,168,155,350
IMG_20220520_225042.jpg,270,480,kardus,1,6,158,194
IMG_20220520_225046.jpg,270,480,kardus,2,36,153,217
IMG_20220520_225051.jpg,270,480,kardus,58,255,216,456
IMG_20220520_225054.jpg,270,480,kardus,54,166,196,347
IMG_20220520_225108.jpg,270,480,kardus,92,264,263,476
IMG_20220520_225111.jpg,270,480,kardus,101,168,253,349
IMG_20220520_225114.jpg,270,480,kardus,111,32,266,200
IMG_20220520_225138.jpg,270,480,kardus,4,35,123,140
IMG_20220520_225140.jpg,270,480,kardus,68,42,180,150
IMG_20220520_225144.jpg,270,480,kardus,139,47,262,165
IMG_20220520_225148.jpg,270,480,kardus,3,169,125,278
IMG_20220520_225153.jpg,270,480,kardus,123,161,253,284
IMG_20220520_225159.jpg,270,480,kardus,13,289,167,438
IMG_20220520_225204.jpg,270,480,kardus,60,300,214,454
IMG_20220520_225209.jpg,270,480,kardus,113,282,258,436
IMG_20220520_225219.jpg,270,480,kardus,7,309,123,448
IMG_20220520_225219.jpg,270,480,kardus,1,21,121,140
IMG_20220520_225222.jpg,270,480,kardus,7,194,119,316
IMG_20220520_225227.jpg,270,480,kardus,14,40,131,183
IMG_20220520_225230.jpg,270,480,kardus,71,40,186,177
IMG_20220520_225338.jpg,270,480,kardus,9,37,174,168
IMG_20220520_225341.jpg,270,480,kardus,55,28,217,168
IMG_20220520_225347.jpg,270,480,kardus,110,17,270,159
IMG_20220520_225350.jpg,270,480,kardus,1,172,146,276
IMG_20220520_225352.jpg,270,480,kardus,63,158,213,278
IMG_20220520_225356.jpg,270,480,kardus,106,162,255,279
IMG_20220520_225402.jpg,270,480,kardus,12,301,169,430
IMG_20220520_225419.jpg,270,480,kardus,107,323,265,458
IMG_20220520_225430.jpg,270,480,kardus,149,19,251,184
IMG_20220520_225435.jpg,270,480,kardus,164,164,261,297
IMG_20220520_225438.jpg,270,480,kardus,158,296,267,448
IMG_20220520_225443.jpg,270,480,kardus,99,337,177,423
IMG_20220520_225443.jpg,270,480,kardus,87,47,186,201
IMG_20220520_225445.jpg,270,480,kardus,87,163,179,291
IMG_20220520_225445.jpg,270,480,kardus,80,438,162,480
IMG_20220520_225449.jpg,270,480,kardus,89,302,192,433
IMG_20220520_225455.jpg,270,480,kardus,17,308,96,396
IMG_20220520_225455.jpg,270,480,kardus,3,29,107,174
IMG_20220520_225458.jpg,270,480,kardus,19,307,97,395
IMG_20220520_225458.jpg,270,480,kardus,3,31,109,176
IMG_20220520_225501.jpg,270,480,kardus,7,423,90,480
IMG_20220520_225501.jpg,270,480,kardus,20,170,107,287
IMG_20220520_225506.jpg,640,360,kardus,395,213,560,358
IMG_20220520_225611.jpg,270,480,kardus,5,11,130,171
IMG_20220520_225613.jpg,270,480,kardus,73,20,191,171
IMG_20220520_225616.jpg,270,480,kardus,139,15,261,173
IMG_20220520_225621.jpg,270,480,kardus,10,191,131,341
IMG_20220520_225623.jpg,270,480,kardus,66,190,187,340
IMG_20220520_225625.jpg,270,480,kardus,78,191,198,338
IMG_20220520_225628.jpg,270,480,kardus,127,162,255,312
IMG_20220520_225634.jpg,270,480,kardus,1,242,166,458
IMG_20220520_225639.jpg,270,480,kardus,75,296,184,443
IMG_20220520_225642.jpg,270,480,kardus,155,303,270,461
IMG_20220520_225650.jpg,270,480,kardus,12,315,163,439
IMG_20220520_225652.jpg,270,480,kardus,12,203,157,316
IMG_20220520_225656.jpg,270,480,kardus,11,38,163,174
IMG_20220520_225701.jpg,270,480,kardus,75,195,223,312
IMG_20220520_225704.jpg,270,480,kardus,60,63,218,197
IMG_20220520_225707.jpg,270,480,kardus,103,326,261,453
IMG_20220520_225730.jpg,640,360,kardus,22,72,270,274
IMG_20220520_225734.jpg,640,360,kardus,20,5,269,206
IMG_20220520_225737.jpg,640,360,kardus,209,165,434,356
IMG_20220520_225739.jpg,640,360,kardus,210,100,420,278
IMG_20220520_225810.jpg,270,480,kardus,18,247,181,445
IMG_20220520_225816.jpg,270,480,kardus,99,260,257,445
IMG_20220520_225824.jpg,270,480,kardus,116,14,256,145
IMG_20220520_225830.jpg,270,480,kardus,128,174,258,290
IMG_20220520_225835.jpg,270,480,kardus,126,288,266,413
IMG_20220520_225840.jpg,270,480,kardus,46,21,198,160
IMG_20220520_225843.jpg,270,480,kardus,72,181,206,297
IMG_20220520_225847.jpg,270,480,kardus,62,310,197,433
IMG_20220520_225857.jpg,270,480,kardus,13,183,145,290
IMG_20220520_225916.jpg,270,480,kardus,12,47,175,218
IMG_20220520_225930.jpg,270,480,kardus,68,152,214,300
IMG_20220520_225933.jpg,270,480,kardus,105,146,255,295
IMG_20220520_225937.jpg,270,480,kardus,16,294,170,472
IMG_20220520_225954.jpg,640,360,kardus,46,18,273,244
IMG_20220520_225957.jpg,640,360,kardus,229,20,423,219
IMG_20220520_230004.jpg,640,360,kardus,409,20,618,217
IMG_20220520_230009.jpg,640,360,kardus,61,90,279,324
IMG_20220520_230023.jpg,640,360,kardus,417,101,625,301
IMG_20220520_230028.jpg,640,360,kardus,30,123,273,353
IMG_20220520_230035.jpg,640,360,kardus,408,146,615,353
IMG_20220520_230053.jpg,270,480,kardus,149,301,261,447
IMG_20220520_230056.jpg,270,480,kardus,68,294,187,439
IMG_20220520_230059.jpg,270,480,kardus,11,298,136,441
IMG_20220520_230103.jpg,270,480,kardus,151,171,266,301
IMG_20220520_230105.jpg,270,480,kardus,75,185,202,322
IMG_20220520_230109.jpg,270,480,kardus,25,187,147,322
IMG_20220520_230113.jpg,270,480,kardus,138,26,263,182
IMG_20220520_230115.jpg,270,480,kardus,75,33,196,190
IMG_20220520_230117.jpg,270,480,kardus,9,35,130,194
IMG_20220520_230126.jpg,270,480,kardus,12,199,140,310
IMG_20220520_230129.jpg,270,480,kardus,16,35,149,167
IMG_20220520_230132.jpg,270,480,kardus,80,327,204,438
IMG_20220520_230134.jpg,270,480,kardus,66,214,193,325
IMG_20220520_230136.jpg,270,480,kardus,68,45,215,185
IMG_20220520_230140.jpg,270,480,kardus,125,322,267,454
IMG_20220520_230145.jpg,270,480,kardus,114,50,267,184
IMG_20220520_230215.jpg,270,480,kardus,141,241,267,456
IMG_20220520_230221.jpg,270,480,kardus,19,250,138,449
IMG_20220520_230224.jpg,270,480,kardus,151,133,270,326
IMG_20220520_230232.jpg,640,360,kardus,11,2,299,150
IMG_20220520_230247.jpg,640,360,kardus,480,141,626,340
IMG_20220520_230251.jpg,640,360,kardus,312,170,430,352
IMG_20220520_230257.jpg,640,360,kardus,58,150,199,349
IMG_20220520_230302.jpg,640,360,kardus,470,63,628,273
IMG_20220520_230312.jpg,640,360,kardus,56,80,195,266
IMG_20220520_230329.jpg,640,360,kardus,108,4,271,206
IMG_20220520_230401.jpg,270,480,kardus,2,180,261,477
IMG_20220520_230407.jpg,270,480,kardus,31,179,262,417
IMG_20220520_230417.jpg,270,480,kardus,38,17,267,282
IMG_20220520_230434.jpg,270,480,kardus,1,139,238,369
IMG_20220520_230507.jpg,270,480,kardus,122,275,244,409
IMG_20220520_230511.jpg,270,480,kardus,21,277,159,422
IMG_20220520_230518.jpg,270,480,kardus,136,184,262,316
IMG_20220520_230520.jpg,270,480,kardus,87,186,214,321
IMG_20220520_230522.jpg,270,480,kardus,20,177,157,321
IMG_20220520_230525.jpg,270,480,kardus,14,285,152,440
IMG_20220520_230528.jpg,270,480,kardus,79,287,219,446
IMG_20220520_230530.jpg,270,480,kardus,120,266,254,426
IMG_20220520_230535.jpg,270,480,kardus,93,42,262,201
IMG_20220520_230538.jpg,270,480,kardus,32,20,209,193
IMG_20220520_230541.jpg,270,480,kardus,97,148,248,289
IMG_20220520_230543.jpg,270,480,kardus,48,155,198,297
IMG_20220520_230545.jpg,270,480,kardus,8,157,160,299
IMG_20220520_230549.jpg,270,480,kardus,10,268,169,416
IMG_20220520_230551.jpg,270,480,kardus,32,272,186,419
IMG_20220520_230553.jpg,270,480,kardus,95,280,253,437
IMG_20220520_230606.jpg,270,480,kardus,1,50,245,288
IMG_20220520_230609.jpg,270,480,kardus,21,125,259,362
IMG_20220520_230613.jpg,270,480,kardus,20,179,253,418
IMG_20220520_230624.jpg,270,480,kardus,1,23,199,235
IMG_20220520_230627.jpg,270,480,kardus,40,42,221,219
IMG_20220520_230630.jpg,270,480,kardus,91,41,261,220
IMG_20220520_230634.jpg,270,480,kardus,7,150,176,322
IMG_20220520_230639.jpg,270,480,kardus,88,129,257,307
IMG_20220520_230642.jpg,270,480,kardus,9,251,184,446
IMG_20220520_230647.jpg,270,480,kardus,93,250,267,446
IMG_20220520_230654.jpg,270,480,kardus,3,254,196,472
IMG_20220520_230656.jpg,270,480,kardus,59,258,253,478
IMG_20220520_230700.jpg,270,480,kardus,12,159,189,343
IMG_20220520_230702.jpg,270,480,kardus,41,171,216,355
IMG_20220520_230704.jpg,270,480,kardus,71,167,265,353
IMG_20220520_230712.jpg,270,480,kardus,86,35,264,202
IMG_20220520_230714.jpg,270,480,kardus,39,40,214,210
IMG_20220520_231015.jpg,270,480,kardus,6,21,164,219
IMG_20220520_231018.jpg,270,480,kardus,54,72,269,288
IMG_20220520_231032.jpg,270,480,kardus,31,145,235,350
IMG_20220520_231037.jpg,270,480,kardus,53,136,259,346
IMG_20220520_231040.jpg,270,480,kardus,7,236,198,444
IMG_20220520_231043.jpg,270,480,kardus,44,227,240,445
IMG_20220520_231045.jpg,270,480,kardus,62,234,257,449
IMG_20220520_231059.jpg,270,480,kardus,11,36,134,158
IMG_20220520_231059.jpg,270,480,kardus,39,166,195,294
IMG_20220520_231103.jpg,270,480,kardus,46,54,164,175
IMG_20220520_231103.jpg,270,480,kardus,82,178,249,322
IMG_20220520_231109.jpg,270,480,kardus,78,272,262,469
IMG_20220520_231109.jpg,270,480,kardus,6,188,118,323
IMG_20220520_231113.jpg,270,480,kardus,1,178,130,328
IMG_20220520_231113.jpg,270,480,kardus,118,219,270,396
IMG_20220520_231118.jpg,270,480,kardus,1,104,129,252
IMG_20220520_231118.jpg,270,480,kardus,106,163,270,337
IMG_20220520_231222.jpg,270,480,kardus,78,71,205,217
IMG_20220520_231225.jpg,270,480,kardus,116,64,252,218
IMG_20220520_231228.jpg,270,480,kardus,20,164,141,312
IMG_20220520_231233.jpg,270,480,kardus,100,163,240,326
IMG_20220520_231241.jpg,270,480,kardus,6,260,159,454
IMG_20220520_231242.jpg,270,480,kardus,63,261,211,458
IMG_20220520_231250.jpg,270,480,kardus,9,240,218,465
IMG_20220520_231306.jpg,640,360,kardus,17,196,311,340
IMG_20220520_231309.jpg,640,360,kardus,35,128,326,272
IMG_20220520_231313.jpg,640,360,kardus,30,17,322,162
IMG_20220520_231319.jpg,640,360,kardus,168,111,458,296
IMG_20220520_231323.jpg,640,360,kardus,191,15,478,264
IMG_20220520_231334.jpg,640,360,kardus,15,27,284,284
IMG_20220520_231352.jpg,640,360,kardus,47,14,182,277
IMG_20220520_231354.jpg,640,360,kardus,209,20,332,274
IMG_20220520_231357.jpg,640,360,kardus,388,24,543,298
IMG_20220520_231401.jpg,640,360,kardus,81,97,207,352
IMG_20220520_231403.jpg,640,360,kardus,259,84,369,341
IMG_20220520_231405.jpg,640,360,kardus,394,74,547,354
IMG_20220520_231416.jpg,640,360,kardus,79,132,181,333
IMG_20220520_231420.jpg,640,360,kardus,410,153,518,359
IMG_20220520_231429.jpg,270,480,kardus,3,55,174,121
IMG_20220520_231432.jpg,270,480,kardus,67,65,230,127
IMG_20220520_231432.jpg,270,480,kardus,214,230,252,263
IMG_20220520_231452.jpg,270,480,kardus,1,321,161,408
IMG_20220520_231455.jpg,270,480,kardus,72,322,224,407
IMG_20220520_231458.jpg,270,480,kardus,116,316,265,393
IMG_20220520_231526.jpg,270,480,kardus,9,94,122,222
IMG_20220520_231526.jpg,270,480,kardus,64,32,173,140
IMG_20220520_231535.jpg,270,480,kardus,2,214,105,336
IMG_20220520_231535.jpg,270,480,kardus,61,164,159,252
IMG_20220520_231535.jpg,270,480,kardus,180,304,238,335
IMG_20220520_231540.jpg,270,480,kardus,104,222,198,337
IMG_20220520_231540.jpg,270,480,kardus,154,172,257,262
IMG_20220520_231543.jpg,270,480,kardus,7,294,134,455
IMG_20220520_231543.jpg,270,480,kardus,76,235,191,335
IMG_20220520_231543.jpg,270,480,kardus,227,343,270,397
IMG_20220520_231545.jpg,270,480,kardus,61,299,176,444
IMG_20220520_231545.jpg,270,480,kardus,122,238,238,342
IMG_20220520_231549.jpg,270,480,kardus,88,305,211,479
IMG_20220520_231549.jpg,270,480,kardus,137,250,241,338
IMG_20220520_231556.jpg,640,360,kardus,34,84,220,260
IMG_20220520_231556.jpg,640,360,kardus,126,4,275,137
IMG_20220520_231556.jpg,640,360,kardus,364,203,419,235
IMG_20220520_231558.jpg,640,360,kardus,204,79,345,243
IMG_20220520_231558.jpg,640,360,kardus,273,9,411,130
IMG_20220520_231558.jpg,640,360,kardus,436,201,488,237
IMG_20220520_231605.jpg,640,360,kardus,25,136,229,331
IMG_20220520_231605.jpg,640,360,kardus,135,51,298,189
IMG_20220520_231605.jpg,640,360,kardus,342,229,435,279
IMG_20220520_231607.jpg,640,360,kardus,203,170,350,346
IMG_20220520_231607.jpg,640,360,kardus,280,96,423,222
IMG_20220520_231607.jpg,640,360,kardus,447,261,503,317
IMG_20220520_231614.jpg,640,360,kardus,381,173,518,337
IMG_20220520_231614.jpg,640,360,kardus,446,101,613,232
IMG_20220520_231618.jpg,640,360,kardus,43,169,225,360
IMG_20220520_231618.jpg,640,360,kardus,150,88,304,222
IMG_20220520_231618.jpg,640,360,kardus,360,258,408,314
IMG_20220520_231621.jpg,640,360,kardus,212,200,354,360
IMG_20220520_231621.jpg,640,360,kardus,291,121,439,253
IMG_20220520_231621.jpg,640,360,kardus,458,289,517,349
IMG_20220520_231624.jpg,640,360,kardus,341,203,480,359
IMG_20220520_231624.jpg,640,360,kardus,410,125,582,266
IMG_20220520_231929.jpg,270,480,karet,131,327,185,400
IMG_20220520_231938.jpg,270,480,karet,138,197,183,256
IMG_20220520_231941.jpg,270,480,karet,57,188,103,247
IMG_20220520_232032.jpg,270,480,karet,12,360,80,397
IMG_20220520_232034.jpg,270,480,karet,111,369,179,411
IMG_20220520_232036.jpg,270,480,karet,177,370,247,416
IMG_20220520_232114.jpg,640,360,karet,254,58,323,95
IMG_20220520_232119.jpg,640,360,karet,476,59,564,98
IMG_20220520_232123.jpg,640,360,karet,60,163,135,196
IMG_20220520_232128.jpg,640,360,karet,261,158,346,194
IMG_20220520_232131.jpg,640,360,karet,482,174,576,206
IMG_20220520_232134.jpg,640,360,karet,66,287,148,326
IMG_20220520_232139.jpg,640,360,karet,440,295,520,360
IMG_20220520_232150.jpg,270,480,karet,20,82,75,144
IMG_20220520_232152.jpg,270,480,karet,96,78,148,141
IMG_20220520_232200.jpg,270,480,karet,88,196,142,259
IMG_20220520_232203.jpg,270,480,karet,174,184,230,252
IMG_20220520_232207.jpg,270,480,karet,18,341,72,403
IMG_20220520_232211.jpg,270,480,karet,188,355,245,419
IMG_20220520_232223.jpg,270,480,karet,201,47,255,115
IMG_20220520_232226.jpg,270,480,karet,184,199,238,259
IMG_20220520_232229.jpg,270,480,karet,182,338,232,392
IMG_20220520_232236.jpg,270,480,karet,107,55,156,117
IMG_20220520_232238.jpg,270,480,karet,103,215,151,270
IMG_20220520_232241.jpg,270,480,karet,108,340,155,397
IMG_20220520_232244.jpg,270,480,karet,23,45,69,100
IMG_20220520_232247.jpg,270,480,karet,15,193,61,243
IMG_20220520_232251.jpg,270,480,karet,29,336,71,386
IMG_20220520_232303.jpg,270,480,karet,5,61,83,134
IMG_20220520_232306.jpg,270,480,karet,89,77,163,147
IMG_20220520_232309.jpg,270,480,karet,177,67,251,142
IMG_20220520_232313.jpg,270,480,karet,10,207,80,273
IMG_20220520_232316.jpg,270,480,karet,90,208,161,274
IMG_20220520_232318.jpg,270,480,karet,173,214,244,281
IMG_20220520_232322.jpg,270,480,karet,18,339,80,406
IMG_20220520_232329.jpg,270,480,karet,182,373,253,444
IMG_20220520_232336.jpg,640,360,karet,332,241,411,315
IMG_20220520_232339.jpg,640,360,karet,87,244,163,322
IMG_20220520_232343.jpg,640,360,karet,493,144,576,211
IMG_20220520_232353.jpg,640,360,karet,525,21,625,108
IMG_20220520_232410.jpg,270,480,karet,24,60,77,126
IMG_20220520_232415.jpg,270,480,karet,161,92,212,152
IMG_20220520_232417.jpg,270,480,karet,28,196,74,253
IMG_20220520_232420.jpg,270,480,karet,99,192,149,254
IMG_20220520_232423.jpg,270,480,karet,175,196,224,256
IMG_20220520_232428.jpg,270,480,karet,124,330,165,392
IMG_20220520_232434.jpg,640,360,karet,515,243,571,327
IMG_20220520_232439.jpg,640,360,karet,149,264,201,339
IMG_20220520_232443.jpg,640,360,karet,503,137,557,223
IMG_20220520_232448.jpg,640,360,karet,121,136,171,211
